"comp_name","squad","player_name","player_position","player_age","player_nationality","player_foot","player_market_value_euro","matches","minutes","goals_per90","assists_per90","xg_per90","xa_per90","shots_per90","shots_on_target_per90","completed_passes_total","completed_passes_percent","progressive_passes","tackles","blocks","interceptions","pressures","goals_against_per90","save_percent","clean_sheet_percent"
"Bundesliga","Bayern Munich","Eric Maxim Choupo-Moting","Centre-Forward",32,"Cameroon","right",3.5,22,820,0.33,0,0.35,0.17,2.09,1.43,178,80.9,17,9,3,3,128,0,0,0
"Bundesliga","Borussia Dortmund","Gregor Kobel","Goalkeeper",24,"Switzerland","right",18,33,2970,0,0,0,0,0,0,998,82.1,1,0,0,0,1,1.64,68.4,15.2
"Bundesliga","Borussia Dortmund","Roman Bürki","Goalkeeper",31,"Switzerland","right",3,19,1665,0,0,0,0,0,0,515,81.9,1,0,0,0,1,1.62,70.8,22.2
"Bundesliga","Borussia Dortmund","Marwin Hitz","Goalkeeper",34,"Switzerland","right",1.7,16,1395,0,0,0,0,0,0,457,83.1,0,0,0,0,0,1.03,66.7,43.8
"Bundesliga","Borussia Dortmund","Manuel Akanji","Centre-Back",26,"Switzerland","right",30,28,2350,0.08,0,0.07,0,0.73,0.15,1949,92.9,128,46,38,38,264,0,0,0
"Bundesliga","Borussia Dortmund","Dan-Axel Zagadou","Centre-Back",22,"France","left",14,9,276,0,0,0.01,0,0.33,0.33,209,86.4,3,3,5,9,23,0,0,0
"Bundesliga","Borussia Dortmund","Mats Hummels","Centre-Back",33,"Germany","right",12,33,2813,0.16,0,0.11,0.03,0.93,0.48,2293,88.8,136,65,40,68,267,0,0,0
"Bundesliga","Borussia Dortmund","Marin Pongracic","Centre-Back",24,"Croatia","right",8.5,10,575,0,0,0,0,0.16,0,275,85.4,18,14,16,22,67,0,0,0
"Bundesliga","Borussia Dortmund","Raphaël Guerreiro","Left-Back",27,"Germany","left",40,27,2218,0.2,0.41,0.16,0.28,1.5,0.61,1858,86.6,228,31,36,33,190,0,0,0
"Bundesliga","Borussia Dortmund","Nico Schulz","Left-Back",28,"Germany","left",6,13,610,0,0,0.02,0.05,0.3,0,381,82.5,33,10,11,14,90,0,0,0
"Bundesliga","Borussia Dortmund","Thomas Meunier","Right-Back",30,"Spain","right",12,21,1472,0.06,0.06,0.06,0.1,0.73,0.12,1024,81.7,88,37,26,16,171,0,0,0
"Bundesliga","Borussia Dortmund","Mateu Morey Bauzà","Right-Back",21,"Germany","right",4,13,829,0,0.22,0.01,0.07,0.22,0,629,84.2,48,14,11,17,111,0,0,0
"Bundesliga","Borussia Dortmund","Felix Passlack","Right-Back",23,"Germany","right",2.5,7,362,0.25,0,0.23,0.06,1.24,0.25,256,84.5,14,13,12,4,71,0,0,0
"Bundesliga","Borussia Dortmund","Emre Can","Defensive Midfield",27,"Belgium","right",26,28,2133,0.04,0.17,0.03,0.1,0.72,0.17,1585,87.3,120,55,41,40,303,0,0,0
"Bundesliga","Borussia Dortmund","Axel Witsel","Defensive Midfield",32,"Guinea","right",9,15,1130,0,0,0.08,0.05,0.96,0.16,752,94,51,20,17,15,161,0,0,0
"Bundesliga","Borussia Dortmund","Jude Bellingham","Central Midfield",18,"Germany","right",70,29,1697,0.05,0.16,0.16,0.18,1.8,0.48,889,83.2,76,54,40,21,435,0,0,0
"Bundesliga","Borussia Dortmund","Mahmoud Dahoud","Central Midfield",25,"Germany","right",18,21,1258,0.07,0.07,0.04,0.08,1.14,0.36,786,86.1,64,36,31,21,295,0,0,0
"Bundesliga","Borussia Dortmund","Giovanni Reyna","Attacking Midfield",19,"Germany","right",42,32,1976,0.18,0.23,0.2,0.2,1.73,0.55,768,79.3,58,30,29,15,361,0,0,0
"Bundesliga","Borussia Dortmund","Julian Brandt","Attacking Midfield",25,"Brazil","right",20,31,1495,0.18,0.12,0.18,0.17,1.38,0.48,768,84.2,87,31,27,14,315,0,0,0
"Bundesliga","Borussia Dortmund","Reinier","Attacking Midfield",19,"Germany","right",16,14,257,0.35,0.35,0.3,0.14,1.05,0.35,100,88.5,5,9,5,3,67,0,0,0
